TrialID,Condition,Truth,Image,rule,group_pred,group_correct
649,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00649.png,assoc8,0,0
649,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00649.png,wlin,1,1
650,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00650.png,majority,0,0
650,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00650.png,majority_exc8,0,0
650,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00650.png,avg,0,0
650,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00650.png,assoc8,0,0
650,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00650.png,wlin,1,1
651,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00651.png,majority,1,1
651,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00651.png,majority_exc8,1,1
651,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00651.png,avg,1,1
651,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00651.png,assoc8,0,0
651,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00651.png,wlin,1,1
652,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00652.png,majority,0,0
652,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00652.png,majority_exc8,0,0
652,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00652.png,avg,0,0
652,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00652.png,assoc8,0,0
652,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00652.png,wlin,1,1
653,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00653.png,majority,1,1
653,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00653.png,majority_exc8,1,1
653,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00653.png,avg,1,1
653,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00653.png,assoc8,0,0
653,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00653.png,wlin,1,1
654,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00654.png,majority,0,0
654,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00654.png,majority_exc8,0,0
654,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00654.png,avg,0,0
654,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00654.png,assoc8,0,0
654,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00654.png,wlin,1,1
655,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00655.png,majority,0,0
655,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00655.png,majority_exc8,0,0
655,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00655.png,avg,0,0
655,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00655.png,assoc8,0,0
655,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00655.png,wlin,1,1
656,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00656.png,majority,1,1
656,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00656.png,majority_exc8,1,1
656,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00656.png,avg,0,0
656,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00656.png,assoc8,0,0
656,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00656.png,wlin,1,1
657,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00657.png,majority,0,0
657,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00657.png,majority_exc8,0,0
657,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00657.png,avg,0,0
657,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00657.png,assoc8,0,0
657,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00657.png,wlin,1,1
658,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00658.png,majority,1,1
658,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00658.png,majority_exc8,1,1
658,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00658.png,avg,1,1
658,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00658.png,assoc8,1,1
658,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00658.png,wlin,1,1
659,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00659.png,majority,0,0
659,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00659.png,majority_exc8,0,0
659,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00659.png,avg,0,0
659,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00659.png,assoc8,0,0
659,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00659.png,wlin,1,1
660,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00660.png,majority,0,0
660,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00660.png,majority_exc8,0,0
660,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00660.png,avg,0,0
660,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00660.png,assoc8,0,0
660,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00660.png,wlin,1,1
661,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00661.png,majority,1,1
661,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00661.png,majority_exc8,1,1
661,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00661.png,avg,1,1
661,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00661.png,assoc8,1,1
661,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00661.png,wlin,1,1
662,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00662.png,majority,1,1
662,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00662.png,majority_exc8,1,1
662,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00662.png,avg,1,1
662,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00662.png,assoc8,0,0
662,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00662.png,wlin,1,1
663,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00663.png,majority,1,1
663,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00663.png,majority_exc8,1,1
663,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00663.png,avg,1,1
663,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00663.png,assoc8,1,1
663,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00663.png,wlin,1,1
664,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00664.png,majority,1,1
664,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00664.png,majority_exc8,1,1
664,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00664.png,avg,1,1
664,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00664.png,assoc8,0,0
664,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00664.png,wlin,1,1
665,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00665.png,majority,1,1
665,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00665.png,majority_exc8,1,1
665,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00665.png,avg,0,0
665,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00665.png,assoc8,0,0
665,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00665.png,wlin,1,1
666,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00666.png,majority,1,1
666,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00666.png,majority_exc8,1,1
666,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00666.png,avg,1,1
666,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00666.png,assoc8,1,1
666,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00666.png,wlin,1,1
667,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00667.png,majority,1,1
667,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00667.png,majority_exc8,1,1
667,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00667.png,avg,1,1
667,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00667.png,assoc8,1,1
667,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00667.png,wlin,1,1
668,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00668.png,majority,1,1
668,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00668.png,majority_exc8,1,1
668,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00668.png,avg,1,1
668,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00668.png,assoc8,1,1
668,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00668.png,wlin,1,1
669,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00669.png,majority,0,0
669,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00669.png,majority_exc8,0,0
669,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00669.png,avg,0,0
669,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00669.png,assoc8,0,0
669,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00669.png,wlin,1,1
670,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00670.png,majority,0,0
670,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00670.png,majority_exc8,0,0
670,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00670.png,avg,0,0
670,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00670.png,assoc8,0,0
670,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00670.png,wlin,1,1
671,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00671.png,majority,1,1
671,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00671.png,majority_exc8,1,1
671,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00671.png,avg,1,1
671,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00671.png,assoc8,0,0
671,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00671.png,wlin,1,1
672,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00672.png,majority,1,1
672,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00672.png,majority_exc8,1,1
672,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00672.png,avg,1,1
672,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00672.png,assoc8,1,1
672,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00672.png,wlin,1,1
673,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00673.png,majority,0,0
673,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00673.png,majority_exc8,0,0
673,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00673.png,avg,0,0
673,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00673.png,assoc8,0,0
673,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00673.png,wlin,1,1
674,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00674.png,majority,1,1
674,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00674.png,majority_exc8,1,1
674,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00674.png,avg,1,1
674,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00674.png,assoc8,0,0
674,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00674.png,wlin,1,1
675,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00675.png,majority,0,0
675,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00675.png,majority_exc8,0,0
675,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00675.png,avg,0,0
675,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00675.png,assoc8,0,0
675,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00675.png,wlin,1,1
676,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00676.png,majority,1,1
676,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00676.png,majority_exc8,1,1
676,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00676.png,avg,1,1
676,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00676.png,assoc8,1,1
676,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00676.png,wlin,1,1
677,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00677.png,majority,1,1
677,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00677.png,majority_exc8,1,1
677,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00677.png,avg,1,1
677,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00677.png,assoc8,0,0
677,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00677.png,wlin,1,1
678,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00678.png,majority,1,1
678,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00678.png,majority_exc8,1,1
678,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00678.png,avg,1,1
678,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00678.png,assoc8,1,1
678,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00678.png,wlin,1,1
679,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00679.png,majority,1,1
679,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00679.png,majority_exc8,1,1
679,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00679.png,avg,1,1
679,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00679.png,assoc8,1,1
679,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00679.png,wlin,1,1
680,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00680.png,majority,1,1
680,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00680.png,majority_exc8,1,1
680,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00680.png,avg,1,1
680,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00680.png,assoc8,0,0
680,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00680.png,wlin,1,1
681,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00681.png,majority,1,1
681,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00681.png,majority_exc8,1,1
681,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00681.png,avg,0,0
681,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00681.png,assoc8,0,0
681,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00681.png,wlin,1,1
682,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00682.png,majority,1,1
682,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00682.png,majority_exc8,1,1
682,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00682.png,avg,1,1
682,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00682.png,assoc8,0,0
682,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00682.png,wlin,1,1
683,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00683.png,majority,0,0
683,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00683.png,majority_exc8,0,0
683,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00683.png,avg,0,0
683,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00683.png,assoc8,0,0
683,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00683.png,wlin,1,1
684,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00684.png,majority,1,1
684,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00684.png,majority_exc8,1,1
684,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00684.png,avg,1,1
684,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00684.png,assoc8,0,0
684,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00684.png,wlin,1,1
685,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00685.png,majority,0,0
685,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00685.png,majority_exc8,0,0
685,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00685.png,avg,0,0
685,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00685.png,assoc8,0,0
685,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00685.png,wlin,1,1
686,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00686.png,majority,1,1
686,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00686.png,majority_exc8,1,1
686,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00686.png,avg,1,1
686,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00686.png,assoc8,0,0
686,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00686.png,wlin,1,1
687,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00687.png,majority,1,1
687,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00687.png,majority_exc8,1,1
687,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00687.png,avg,1,1
687,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00687.png,assoc8,1,1
687,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00687.png,wlin,1,1
688,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00688.png,majority,1,1
688,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00688.png,majority_exc8,1,1
688,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00688.png,avg,0,0
688,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00688.png,assoc8,0,0
688,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00688.png,wlin,1,1
689,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00689.png,majority,1,1
689,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00689.png,majority_exc8,1,1
689,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00689.png,avg,1,1
689,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00689.png,assoc8,0,0
689,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00689.png,wlin,1,1
690,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00690.png,majority,1,1
690,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00690.png,majority_exc8,1,1
690,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00690.png,avg,1,1
690,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00690.png,assoc8,1,1
690,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00690.png,wlin,1,1
691,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00691.png,majority,1,1
691,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00691.png,majority_exc8,1,1
691,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00691.png,avg,1,1
691,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00691.png,assoc8,0,0
691,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00691.png,wlin,1,1
692,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00692.png,majority,1,1
692,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00692.png,majority_exc8,1,1
692,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00692.png,avg,1,1
692,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00692.png,assoc8,1,1
692,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00692.png,wlin,1,1
693,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00693.png,majority,0,0
693,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00693.png,majority_exc8,0,0
693,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00693.png,avg,0,0
693,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00693.png,assoc8,0,0
693,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00693.png,wlin,1,1
694,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00694.png,majority,1,1
694,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00694.png,majority_exc8,1,1
694,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00694.png,avg,1,1
694,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00694.png,assoc8,1,1
694,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00694.png,wlin,1,1
695,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00695.png,majority,1,1
695,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00695.png,majority_exc8,1,1
695,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00695.png,avg,1,1
695,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00695.png,assoc8,1,1
695,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00695.png,wlin,1,1
696,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00696.png,majority,1,1
696,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00696.png,majority_exc8,1,1
696,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00696.png,avg,1,1
696,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00696.png,assoc8,0,0
696,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00696.png,wlin,1,1
697,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00697.png,majority,0,0
697,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00697.png,majority_exc8,0,0
697,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00697.png,avg,0,0
697,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00697.png,assoc8,0,0
697,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00697.png,wlin,1,1
698,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00698.png,majority,1,1
698,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00698.png,majority_exc8,1,1
698,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00698.png,avg,1,1
698,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00698.png,assoc8,0,0
698,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00698.png,wlin,1,1
699,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00699.png,majority,1,1
699,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00699.png,majority_exc8,1,1
699,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00699.png,avg,1,1
699,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00699.png,assoc8,0,0
699,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00699.png,wlin,1,1
700,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00700.png,majority,0,0
700,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00700.png,majority_exc8,0,0
700,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00700.png,avg,0,0
700,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00700.png,assoc8,0,0
700,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00700.png,wlin,1,1
701,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00701.png,majority,0,0
701,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00701.png,majority_exc8,0,0
701,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00701.png,avg,0,0
701,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00701.png,assoc8,0,0
701,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00701.png,wlin,1,1
702,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00702.png,majority,1,1
702,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00702.png,majority_exc8,1,1
702,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00702.png,avg,1,1
702,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00702.png,assoc8,0,0
702,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00702.png,wlin,1,1
703,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00703.png,majority,0,0
703,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00703.png,majority_exc8,0,0
703,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00703.png,avg,0,0
703,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00703.png,assoc8,0,0
703,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00703.png,wlin,1,1
704,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00704.png,majority,1,1
704,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00704.png,majority_exc8,1,1
704,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00704.png,avg,1,1
704,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00704.png,assoc8,1,1
704,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00704.png,wlin,1,1
705,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00705.png,majority,0,0
705,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00705.png,majority_exc8,0,0
705,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00705.png,avg,0,0
705,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00705.png,assoc8,0,0
705,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00705.png,wlin,1,1
706,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00706.png,majority,1,1
706,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00706.png,majority_exc8,1,1
706,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00706.png,avg,1,1
706,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00706.png,assoc8,1,1
706,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00706.png,wlin,1,1
707,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00707.png,majority,1,1
707,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00707.png,majority_exc8,1,1
707,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00707.png,avg,1,1
707,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00707.png,assoc8,0,0
707,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00707.png,wlin,1,1
708,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00708.png,majority,1,1
708,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00708.png,majority_exc8,1,1
708,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00708.png,avg,1,1
708,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00708.png,assoc8,1,1
708,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00708.png,wlin,1,1
709,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00709.png,majority,0,0
709,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00709.png,majority_exc8,0,0
709,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00709.png,avg,0,0
709,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00709.png,assoc8,0,0
709,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00709.png,wlin,1,1
710,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00710.png,majority,1,1
710,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00710.png,majority_exc8,1,1
710,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00710.png,avg,1,1
710,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00710.png,assoc8,0,0
710,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00710.png,wlin,1,1
711,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00711.png,majority,1,1
711,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00711.png,majority_exc8,1,1
711,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00711.png,avg,1,1
711,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00711.png,assoc8,0,0
711,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00711.png,wlin,1,1
712,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00712.png,majority,1,1
712,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00712.png,majority_exc8,1,1
712,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00712.png,avg,1,1
712,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00712.png,assoc8,1,1
712,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00712.png,wlin,1,1
713,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00713.png,majority,0,0
713,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00713.png,majority_exc8,0,0
713,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00713.png,avg,0,0
713,strong,1,/workspaces/Honors_Project/allimgs/strong_present_00713.png,assoc8,0,0
