id,condition,label,src,img
480,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_080_combined.png,allimgs/strong_absent_00480.png
481,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_081_combined.png,allimgs/strong_absent_00481.png
482,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_082_combined.png,allimgs/strong_absent_00482.png
483,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_083_combined.png,allimgs/strong_absent_00483.png
484,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_084_combined.png,allimgs/strong_absent_00484.png
485,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_085_combined.png,allimgs/strong_absent_00485.png
486,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_086_combined.png,allimgs/strong_absent_00486.png
487,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_087_combined.png,allimgs/strong_absent_00487.png
488,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_088_combined.png,allimgs/strong_absent_00488.png
489,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_089_combined.png,allimgs/strong_absent_00489.png
490,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_090_combined.png,allimgs/strong_absent_00490.png
491,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_091_combined.png,allimgs/strong_absent_00491.png
492,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_092_combined.png,allimgs/strong_absent_00492.png
493,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_093_combined.png,allimgs/strong_absent_00493.png
494,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_094_combined.png,allimgs/strong_absent_00494.png
495,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_095_combined.png,allimgs/strong_absent_00495.png
496,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_096_combined.png,allimgs/strong_absent_00496.png
497,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_097_combined.png,allimgs/strong_absent_00497.png
498,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_098_combined.png,allimgs/strong_absent_00498.png
499,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_099_combined.png,allimgs/strong_absent_00499.png
500,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_100_combined.png,allimgs/strong_absent_00500.png
501,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_101_combined.png,allimgs/strong_absent_00501.png
502,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_102_combined.png,allimgs/strong_absent_00502.png
503,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_103_combined.png,allimgs/strong_absent_00503.png
504,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_104_combined.png,allimgs/strong_absent_00504.png
505,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_105_combined.png,allimgs/strong_absent_00505.png
506,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_106_combined.png,allimgs/strong_absent_00506.png
507,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_107_combined.png,allimgs/strong_absent_00507.png
508,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_108_combined.png,allimgs/strong_absent_00508.png
509,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_109_combined.png,allimgs/strong_absent_00509.png
510,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_110_combined.png,allimgs/strong_absent_00510.png
511,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_111_combined.png,allimgs/strong_absent_00511.png
512,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_112_combined.png,allimgs/strong_absent_00512.png
513,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_113_combined.png,allimgs/strong_absent_00513.png
514,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_114_combined.png,allimgs/strong_absent_00514.png
515,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_115_combined.png,allimgs/strong_absent_00515.png
516,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_116_combined.png,allimgs/strong_absent_00516.png
517,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_117_combined.png,allimgs/strong_absent_00517.png
518,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_118_combined.png,allimgs/strong_absent_00518.png
519,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_119_combined.png,allimgs/strong_absent_00519.png
520,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_120_combined.png,allimgs/strong_absent_00520.png
521,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_121_combined.png,allimgs/strong_absent_00521.png
522,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_122_combined.png,allimgs/strong_absent_00522.png
523,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_123_combined.png,allimgs/strong_absent_00523.png
524,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_124_combined.png,allimgs/strong_absent_00524.png
525,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_125_combined.png,allimgs/strong_absent_00525.png
526,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_126_combined.png,allimgs/strong_absent_00526.png
527,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_127_combined.png,allimgs/strong_absent_00527.png
528,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_128_combined.png,allimgs/strong_absent_00528.png
529,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_129_combined.png,allimgs/strong_absent_00529.png
530,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_130_combined.png,allimgs/strong_absent_00530.png
531,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_131_combined.png,allimgs/strong_absent_00531.png
532,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_132_combined.png,allimgs/strong_absent_00532.png
533,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_133_combined.png,allimgs/strong_absent_00533.png
534,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_134_combined.png,allimgs/strong_absent_00534.png
535,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_135_combined.png,allimgs/strong_absent_00535.png
536,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_136_combined.png,allimgs/strong_absent_00536.png
537,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_137_combined.png,allimgs/strong_absent_00537.png
538,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_138_combined.png,allimgs/strong_absent_00538.png
539,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_139_combined.png,allimgs/strong_absent_00539.png
540,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_140_combined.png,allimgs/strong_absent_00540.png
541,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_141_combined.png,allimgs/strong_absent_00541.png
542,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_142_combined.png,allimgs/strong_absent_00542.png
543,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_143_combined.png,allimgs/strong_absent_00543.png
544,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_144_combined.png,allimgs/strong_absent_00544.png
545,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_145_combined.png,allimgs/strong_absent_00545.png
546,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_146_combined.png,allimgs/strong_absent_00546.png
547,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_147_combined.png,allimgs/strong_absent_00547.png
548,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_148_combined.png,allimgs/strong_absent_00548.png
549,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_149_combined.png,allimgs/strong_absent_00549.png
550,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_150_combined.png,allimgs/strong_absent_00550.png
551,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_151_combined.png,allimgs/strong_absent_00551.png
552,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_152_combined.png,allimgs/strong_absent_00552.png
553,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_153_combined.png,allimgs/strong_absent_00553.png
554,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_154_combined.png,allimgs/strong_absent_00554.png
555,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_155_combined.png,allimgs/strong_absent_00555.png
556,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_156_combined.png,allimgs/strong_absent_00556.png
557,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_157_combined.png,allimgs/strong_absent_00557.png
558,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_158_combined.png,allimgs/strong_absent_00558.png
559,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_159_combined.png,allimgs/strong_absent_00559.png
560,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_160_combined.png,allimgs/strong_absent_00560.png
561,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_161_combined.png,allimgs/strong_absent_00561.png
562,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_162_combined.png,allimgs/strong_absent_00562.png
563,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_163_combined.png,allimgs/strong_absent_00563.png
564,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_164_combined.png,allimgs/strong_absent_00564.png
565,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_165_combined.png,allimgs/strong_absent_00565.png
566,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_166_combined.png,allimgs/strong_absent_00566.png
567,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_167_combined.png,allimgs/strong_absent_00567.png
568,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_168_combined.png,allimgs/strong_absent_00568.png
569,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_169_combined.png,allimgs/strong_absent_00569.png
570,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_170_combined.png,allimgs/strong_absent_00570.png
571,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_171_combined.png,allimgs/strong_absent_00571.png
572,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_172_combined.png,allimgs/strong_absent_00572.png
573,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_173_combined.png,allimgs/strong_absent_00573.png
574,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_174_combined.png,allimgs/strong_absent_00574.png
575,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_175_combined.png,allimgs/strong_absent_00575.png
576,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_176_combined.png,allimgs/strong_absent_00576.png
577,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_177_combined.png,allimgs/strong_absent_00577.png
578,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_178_combined.png,allimgs/strong_absent_00578.png
579,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_179_combined.png,allimgs/strong_absent_00579.png
580,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_180_combined.png,allimgs/strong_absent_00580.png
581,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_181_combined.png,allimgs/strong_absent_00581.png
582,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_182_combined.png,allimgs/strong_absent_00582.png
583,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_183_combined.png,allimgs/strong_absent_00583.png
584,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_184_combined.png,allimgs/strong_absent_00584.png
585,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_185_combined.png,allimgs/strong_absent_00585.png
586,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_186_combined.png,allimgs/strong_absent_00586.png
587,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_187_combined.png,allimgs/strong_absent_00587.png
588,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_188_combined.png,allimgs/strong_absent_00588.png
589,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_189_combined.png,allimgs/strong_absent_00589.png
590,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_190_combined.png,allimgs/strong_absent_00590.png
591,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_191_combined.png,allimgs/strong_absent_00591.png
592,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_192_combined.png,allimgs/strong_absent_00592.png
593,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_193_combined.png,allimgs/strong_absent_00593.png
594,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_194_combined.png,allimgs/strong_absent_00594.png
595,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_195_combined.png,allimgs/strong_absent_00595.png
596,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_196_combined.png,allimgs/strong_absent_00596.png
597,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_197_combined.png,allimgs/strong_absent_00597.png
598,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_198_combined.png,allimgs/strong_absent_00598.png
599,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_199_combined.png,allimgs/strong_absent_00599.png
600,strong,absent,perceptual_dataset_calibrated/strong/absent/combined/strong_absent_200_combined.png,allimgs/strong_absent_00600.png
601,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_001_combined.png,allimgs/strong_present_00601.png
602,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_002_combined.png,allimgs/strong_present_00602.png
603,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_003_combined.png,allimgs/strong_present_00603.png
604,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_004_combined.png,allimgs/strong_present_00604.png
605,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_005_combined.png,allimgs/strong_present_00605.png
606,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_006_combined.png,allimgs/strong_present_00606.png
607,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_007_combined.png,allimgs/strong_present_00607.png
608,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_008_combined.png,allimgs/strong_present_00608.png
609,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_009_combined.png,allimgs/strong_present_00609.png
610,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_010_combined.png,allimgs/strong_present_00610.png
611,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_011_combined.png,allimgs/strong_present_00611.png
612,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_012_combined.png,allimgs/strong_present_00612.png
613,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_013_combined.png,allimgs/strong_present_00613.png
614,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_014_combined.png,allimgs/strong_present_00614.png
615,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_015_combined.png,allimgs/strong_present_00615.png
616,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_016_combined.png,allimgs/strong_present_00616.png
617,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_017_combined.png,allimgs/strong_present_00617.png
618,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_018_combined.png,allimgs/strong_present_00618.png
619,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_019_combined.png,allimgs/strong_present_00619.png
620,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_020_combined.png,allimgs/strong_present_00620.png
621,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_021_combined.png,allimgs/strong_present_00621.png
622,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_022_combined.png,allimgs/strong_present_00622.png
623,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_023_combined.png,allimgs/strong_present_00623.png
624,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_024_combined.png,allimgs/strong_present_00624.png
625,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_025_combined.png,allimgs/strong_present_00625.png
626,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_026_combined.png,allimgs/strong_present_00626.png
627,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_027_combined.png,allimgs/strong_present_00627.png
628,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_028_combined.png,allimgs/strong_present_00628.png
629,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_029_combined.png,allimgs/strong_present_00629.png
630,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_030_combined.png,allimgs/strong_present_00630.png
631,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_031_combined.png,allimgs/strong_present_00631.png
632,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_032_combined.png,allimgs/strong_present_00632.png
633,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_033_combined.png,allimgs/strong_present_00633.png
634,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_034_combined.png,allimgs/strong_present_00634.png
635,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_035_combined.png,allimgs/strong_present_00635.png
636,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_036_combined.png,allimgs/strong_present_00636.png
637,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_037_combined.png,allimgs/strong_present_00637.png
638,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_038_combined.png,allimgs/strong_present_00638.png
639,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_039_combined.png,allimgs/strong_present_00639.png
640,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_040_combined.png,allimgs/strong_present_00640.png
641,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_041_combined.png,allimgs/strong_present_00641.png
642,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_042_combined.png,allimgs/strong_present_00642.png
643,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_043_combined.png,allimgs/strong_present_00643.png
644,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_044_combined.png,allimgs/strong_present_00644.png
645,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_045_combined.png,allimgs/strong_present_00645.png
646,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_046_combined.png,allimgs/strong_present_00646.png
647,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_047_combined.png,allimgs/strong_present_00647.png
648,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_048_combined.png,allimgs/strong_present_00648.png
649,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_049_combined.png,allimgs/strong_present_00649.png
650,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_050_combined.png,allimgs/strong_present_00650.png
651,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_051_combined.png,allimgs/strong_present_00651.png
652,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_052_combined.png,allimgs/strong_present_00652.png
653,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_053_combined.png,allimgs/strong_present_00653.png
654,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_054_combined.png,allimgs/strong_present_00654.png
655,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_055_combined.png,allimgs/strong_present_00655.png
656,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_056_combined.png,allimgs/strong_present_00656.png
657,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_057_combined.png,allimgs/strong_present_00657.png
658,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_058_combined.png,allimgs/strong_present_00658.png
659,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_059_combined.png,allimgs/strong_present_00659.png
660,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_060_combined.png,allimgs/strong_present_00660.png
661,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_061_combined.png,allimgs/strong_present_00661.png
662,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_062_combined.png,allimgs/strong_present_00662.png
663,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_063_combined.png,allimgs/strong_present_00663.png
664,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_064_combined.png,allimgs/strong_present_00664.png
665,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_065_combined.png,allimgs/strong_present_00665.png
666,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_066_combined.png,allimgs/strong_present_00666.png
667,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_067_combined.png,allimgs/strong_present_00667.png
668,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_068_combined.png,allimgs/strong_present_00668.png
669,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_069_combined.png,allimgs/strong_present_00669.png
670,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_070_combined.png,allimgs/strong_present_00670.png
671,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_071_combined.png,allimgs/strong_present_00671.png
672,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_072_combined.png,allimgs/strong_present_00672.png
673,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_073_combined.png,allimgs/strong_present_00673.png
674,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_074_combined.png,allimgs/strong_present_00674.png
675,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_075_combined.png,allimgs/strong_present_00675.png
676,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_076_combined.png,allimgs/strong_present_00676.png
677,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_077_combined.png,allimgs/strong_present_00677.png
678,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_078_combined.png,allimgs/strong_present_00678.png
679,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_079_combined.png,allimgs/strong_present_00679.png
680,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_080_combined.png,allimgs/strong_present_00680.png
681,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_081_combined.png,allimgs/strong_present_00681.png
682,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_082_combined.png,allimgs/strong_present_00682.png
683,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_083_combined.png,allimgs/strong_present_00683.png
684,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_084_combined.png,allimgs/strong_present_00684.png
685,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_085_combined.png,allimgs/strong_present_00685.png
686,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_086_combined.png,allimgs/strong_present_00686.png
687,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_087_combined.png,allimgs/strong_present_00687.png
688,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_088_combined.png,allimgs/strong_present_00688.png
689,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_089_combined.png,allimgs/strong_present_00689.png
690,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_090_combined.png,allimgs/strong_present_00690.png
691,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_091_combined.png,allimgs/strong_present_00691.png
692,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_092_combined.png,allimgs/strong_present_00692.png
693,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_093_combined.png,allimgs/strong_present_00693.png
694,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_094_combined.png,allimgs/strong_present_00694.png
695,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_095_combined.png,allimgs/strong_present_00695.png
696,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_096_combined.png,allimgs/strong_present_00696.png
697,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_097_combined.png,allimgs/strong_present_00697.png
698,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_098_combined.png,allimgs/strong_present_00698.png
699,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_099_combined.png,allimgs/strong_present_00699.png
700,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_100_combined.png,allimgs/strong_present_00700.png
701,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_101_combined.png,allimgs/strong_present_00701.png
702,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_102_combined.png,allimgs/strong_present_00702.png
703,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_103_combined.png,allimgs/strong_present_00703.png
704,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_104_combined.png,allimgs/strong_present_00704.png
705,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_105_combined.png,allimgs/strong_present_00705.png
706,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_106_combined.png,allimgs/strong_present_00706.png
707,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_107_combined.png,allimgs/strong_present_00707.png
708,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_108_combined.png,allimgs/strong_present_00708.png
709,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_109_combined.png,allimgs/strong_present_00709.png
710,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_110_combined.png,allimgs/strong_present_00710.png
711,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_111_combined.png,allimgs/strong_present_00711.png
712,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_112_combined.png,allimgs/strong_present_00712.png
713,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_113_combined.png,allimgs/strong_present_00713.png
714,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_114_combined.png,allimgs/strong_present_00714.png
715,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_115_combined.png,allimgs/strong_present_00715.png
716,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_116_combined.png,allimgs/strong_present_00716.png
717,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_117_combined.png,allimgs/strong_present_00717.png
718,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_118_combined.png,allimgs/strong_present_00718.png
719,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_119_combined.png,allimgs/strong_present_00719.png
720,strong,present,perceptual_dataset_calibrated/strong/present/combined/strong_present_120_combined.png,allimgs/strong_present_00720.png
